timestamp,open,high,low,close,volume
2024-04-19T00:00:00Z,0.0012700849911198,0.0012700849911198,0.0012594572035595,0.0012594572035595,0.0
2024-04-19T01:00:00Z,0.0012547023361548,0.0012547023361548,0.0012206331593915,0.0012242969824001,0.0
2024-04-19T02:00:00Z,0.0012208087136968,0.0012227254919707,0.0011942640412598,0.0012192667927592,0.0
2024-04-19T03:00:00Z,0.0012265457771718,0.0012403283035382,0.0012259103823453,0.0012367542367428,0.0
2024-04-19T04:00:00Z,0.0012395869707688,0.0012521751923486,0.0012395869707688,0.0012494592228904,0.0
2024-04-19T05:00:00Z,0.0012491862289607,0.0012491862289607,0.0012378963874652,0.0012422661529853,0.0
2024-04-19T06:00:00Z,0.0012417240068316,0.0012944906484335,0.0012384339934214,0.0012944906484335,1.0
2024-04-19T07:00:00Z,0.0012926851632073,0.0012948013609275,0.0012864877935498,0.0012929665390402,0.0
2024-04-19T08:00:00Z,0.0012915966799482,0.0012988608796149,0.0012861548457294,0.0012920221779495,0.0
2024-04-19T09:00:00Z,0.0012930803932249,0.001298984279856,0.0012907399795949,0.0012976299040019,0.0
2024-04-19T10:00:00Z,0.0012967740185558,0.0013005613582208,0.0012901130830869,0.0012956716818735,0.0
2024-04-19T11:00:00Z,0.0012962977634742,0.001307554077357,0.001295534777455,0.0012996396981179,0.0
2024-04-19T12:00:00Z,0.0012986460933461,0.0013089299900457,0.0012986460933461,0.0012986789224669,0.0
2024-04-19T13:00:00Z,0.0013007840607315,0.0013007840607315,0.0012909831712022,0.0012973733246326,0.0
2024-04-19T14:00:00Z,0.0012992445845156,0.0012992445845156,0.0012827903265133,0.0012907191412523,0.0
2024-04-19T15:00:00Z,0.0012893470702692,0.0012930281227454,0.0012885549804195,0.0012888055061921,0.0
2024-04-19T16:00:00Z,0.0012897233245894,0.0012906201882287,0.0012719284277409,0.0012805946171283,0.0
2024-04-19T17:00:00Z,0.0012804572470486,0.0012942252214998,0.0012804572470486,0.0012942252214998,0.0
2024-04-19T18:00:00Z,0.0012938425643369,0.0012938425643369,0.0012839403934776,0.0012852428480982,0.0
2024-04-19T19:00:00Z,0.001284425961785,0.0012876638211309,0.0012826303718611,0.0012870301725342,0.0
2024-04-19T20:00:00Z,0.0012868674239143,0.0012868674239143,0.0012772569898515,0.0012799331452697,0.0
